session_id,user_id,session_start,session_end,device_type
411,101,2024-04-03 11:48:00,2024-04-03 12:01:00,mobile
412,101,2024-03-30 15:30:00,2024-03-30 15:54:00,mobile
413,101,2024-03-10 17:18:00,2024-03-10 17:26:00,mobile
414,101,2024-03-17 20:55:00,2024-03-17 21:00:00,mobile
415,102,2024-04-11 13:51:00,2024-04-11 14:15:00,mobile
416,102,2024-04-22 18:04:00,2024-04-22 18:32:00,mobile
417,102,2024-04-12 12:56:00,2024-04-12 13:29:00,desktop
418,102,2024-03-29 07:44:00,2024-03-29 07:51:00,desktop
419,102,2024-03-31 15:39:00,2024-03-31 15:46:00,desktop
420,102,2024-04-10 12:44:00,2024-04-10 13:11:00,mobile
421,102,2024-04-09 19:33:00,2024-04-09 19:58:00,mobile
422,102,2024-04-13 13:05:00,2024-04-13 13:28:00,mobile
423,103,2024-03-12 21:35:00,2024-03-12 21:58:00,desktop
424,103,2024-03-17 08:52:00,2024-03-17 09:18:00,mobile
425,103,2024-03-27 13:35:00,2024-03-27 13:47:00,mobile
426,103,2024-03-16 15:04:00,2024-03-16 15:38:00,mobile
427,103,2024-04-03 19:08:00,2024-04-03 19:16:00,mobile
428,103,2024-03-24 11:17:00,2024-03-24 11:31:00,desktop
429,103,2024-03-22 08:16:00,2024-03-22 08:50:00,desktop
430,103,2024-03-13 13:16:00,2024-03-13 13:21:00,mobile
431,103,2024-04-07 15:14:00,2024-04-07 15:46:00,mobile
432,104,2024-01-09 16:46:00,2024-01-09 17:17:00,mobile
433,104,2024-02-07 13:59:00,2024-02-07 14:25:00,mobile
434,104,2024-01-22 22:26:00,2024-01-22 22:58:00,desktop
435,104,2024-01-15 07:28:00,2024-01-15 07:50:00,desktop
436,104,2024-01-30 21:33:00,2024-01-30 21:44:00,mobile
437,105,2024-04-04 21:50:00,2024-04-04 21:57:00,mobile
438,105,2024-04-10 18:29:00,2024-04-10 18:37:00,desktop
439,105,2024-04-21 18:11:00,2024-04-21 18:17:00,mobile
440,106,2024-01-04 21:23:00,2024-01-04 21:52:00,mobile
441,106,2024-01-25 21:11:00,2024-01-25 21:25:00,mobile
442,106,2024-01-18 16:37:00,2024-01-18 17:09:00,desktop
443,107,2024-02-07 09:59:00,2024-02-07 10:30:00,mobile
444,107,2024-01-30 08:05:00,2024-01-30 08:27:00,mobile
445,107,2024-02-02 09:33:00,2024-02-02 09:49:00,mobile
446,107,2024-01-13 08:36:00,2024-01-13 08:58:00,mobile
447,107,2024-01-10 12:21:00,2024-01-10 12:35:00,mobile
448,108,2024-04-09 14:01:00,2024-04-09 14:09:00,mobile
449,108,2024-04-20 07:51:00,2024-04-20 08:01:00,desktop
450,109,2024-03-15 09:20:00,2024-03-15 09:48:00,desktop
451,110,2024-02-03 18:24:00,2024-02-03 18:36:00,mobile
452,110,2024-01-24 20:12:00,2024-01-24 20:43:00,mobile
453,110,2024-01-14 14:48:00,2024-01-14 14:55:00,mobile
454,110,2024-01-12 15:12:00,2024-01-12 15:36:00,mobile
455,110,2024-02-07 17:58:00,2024-02-07 18:28:00,mobile
456,111,2024-04-14 11:44:00,2024-04-14 12:00:00,mobile
457,111,2024-03-30 07:56:00,2024-03-30 08:08:00,mobile
458,111,2024-04-02 09:02:00,2024-04-02 09:30:00,mobile
459,111,2024-03-31 20:06:00,2024-03-31 20:31:00,mobile
460,111,2024-03-30 10:33:00,2024-03-30 10:40:00,mobile
461,111,2024-03-31 19:06:00,2024-03-31 19:23:00,mobile
462,112,2024-02-01 18:06:00,2024-02-01 18:17:00,desktop
463,112,2024-01-18 12:22:00,2024-01-18 12:53:00,mobile
464,112,2024-01-13 08:21:00,2024-01-13 08:45:00,mobile
465,113,2024-02-09 12:52:00,2024-02-09 13:01:00,mobile
466,113,2024-03-05 22:09:00,2024-03-05 22:28:00,mobile
467,113,2024-02-19 18:17:00,2024-02-19 18:44:00,mobile
468,113,2024-02-25 12:34:00,2024-02-25 12:40:00,desktop
469,113,2024-03-04 19:40:00,2024-03-04 20:00:00,mobile
470,113,2024-02-26 18:52:00,2024-02-26 19:03:00,desktop
471,114,2024-03-01 16:06:00,2024-03-01 16:20:00,desktop
472,114,2024-03-01 12:04:00,2024-03-01 12:31:00,desktop
473,115,2024-02-08 10:02:00,2024-02-08 10:30:00,mobile
474,115,2024-02-21 17:32:00,2024-02-21 17:42:00,mobile
475,115,2024-02-28 07:20:00,2024-02-28 07:31:00,desktop
476,115,2024-02-15 08:26:00,2024-02-15 08:34:00,desktop
477,115,2024-02-19 17:00:00,2024-02-19 17:07:00,mobile
478,115,2024-02-29 13:00:00,2024-02-29 13:29:00,desktop
479,116,2024-02-03 18:09:00,2024-02-03 18:18:00,desktop
480,116,2024-01-06 18:37:00,2024-01-06 19:10:00,desktop
481,117,2024-03-01 19:25:00,2024-03-01 19:35:00,mobile
482,117,2024-03-06 14:04:00,2024-03-06 14:38:00,mobile
483,117,2024-02-25 07:15:00,2024-02-25 07:24:00,mobile
484,117,2024-02-24 21:12:00,2024-02-24 21:40:00,desktop
485,117,2024-02-20 11:01:00,2024-02-20 11:27:00,desktop
486,117,2024-03-06 16:58:00,2024-03-06 17:08:00,desktop
487,117,2024-02-20 14:07:00,2024-02-20 14:12:00,mobile
488,118,2024-02-27 11:55:00,2024-02-27 12:19:00,mobile
489,118,2024-02-10 21:49:00,2024-02-10 22:18:00,mobile
490,119,2024-01-13 13:40:00,2024-01-13 13:52:00,mobile
491,119,2024-01-12 18:47:00,2024-01-12 18:57:00,mobile
492,119,2024-01-27 07:56:00,2024-01-27 08:09:00,mobile
493,119,2024-02-02 14:12:00,2024-02-02 14:42:00,mobile
494,119,2024-01-23 17:27:00,2024-01-23 17:59:00,desktop
495,119,2024-02-04 11:41:00,2024-02-04 11:52:00,mobile
496,120,2024-03-22 10:24:00,2024-03-22 10:50:00,mobile
497,120,2024-03-18 19:57:00,2024-03-18 20:07:00,desktop
498,120,2024-04-07 16:17:00,2024-04-07 16:44:00,desktop
499,120,2024-04-03 11:19:00,2024-04-03 11:30:00,desktop
500,120,2024-04-01 07:00:00,2024-04-01 07:21:00,mobile
501,121,2024-03-14 20:54:00,2024-03-14 21:09:00,mobile
502,121,2024-03-23 19:25:00,2024-03-23 19:42:00,mobile
503,122,2024-01-28 09:53:00,2024-01-28 10:12:00,mobile
504,122,2024-02-05 08:10:00,2024-02-05 08:15:00,desktop
505,122,2024-01-30 10:42:00,2024-01-30 10:51:00,mobile
506,122,2024-01-21 17:17:00,2024-01-21 17:23:00,mobile
507,123,2024-02-28 07:36:00,2024-02-28 07:56:00,mobile
508,123,2024-02-11 21:06:00,2024-02-11 21:14:00,mobile
509,123,2024-02-23 10:31:00,2024-02-23 11:03:00,mobile
510,123,2024-03-01 14:34:00,2024-03-01 14:54:00,desktop
511,124,2024-02-20 12:23:00,2024-02-20 12:38:00,desktop
512,124,2024-02-06 11:35:00,2024-02-06 11:43:00,mobile
513,124,2024-02-21 11:17:00,2024-02-21 11:39:00,mobile
514,124,2024-02-19 12:01:00,2024-02-19 12:26:00,mobile
515,125,2024-03-16 12:25:00,2024-03-16 12:50:00,mobile
516,126,2024-01-24 10:47:00,2024-01-24 11:05:00,mobile
517,126,2024-01-23 09:57:00,2024-01-23 10:08:00,mobile
518,126,2024-02-10 10:01:00,2024-02-10 10:24:00,mobile
519,127,2024-03-06 07:57:00,2024-03-06 08:11:00,mobile
520,127,2024-03-12 07:04:00,2024-03-12 07:21:00,mobile
521,127,2024-03-18 07:35:00,2024-03-18 07:43:00,desktop
522,127,2024-03-31 15:28:00,2024-03-31 16:01:00,mobile
523,127,2024-03-26 21:05:00,2024-03-26 21:33:00,desktop
524,128,2024-04-03 22:10:00,2024-04-03 22:28:00,desktop
525,128,2024-04-14 20:41:00,2024-04-14 20:51:00,mobile
526,128,2024-04-14 16:19:00,2024-04-14 16:49:00,mobile
527,129,2024-02-25 11:07:00,2024-02-25 11:23:00,desktop
528,129,2024-02-10 12:04:00,2024-02-10 12:21:00,desktop
529,129,2024-02-06 20:02:00,2024-02-06 20:36:00,mobile
530,130,2024-02-14 20:02:00,2024-02-14 20:20:00,mobile
531,130,2024-03-02 19:38:00,2024-03-02 19:54:00,mobile
532,130,2024-03-06 15:01:00,2024-03-06 15:34:00,mobile
533,131,2024-04-04 18:09:00,2024-04-04 18:37:00,mobile
534,131,2024-04-19 08:36:00,2024-04-19 09:10:00,mobile
535,131,2024-03-31 12:54:00,2024-03-31 13:01:00,desktop
536,131,2024-04-20 15:23:00,2024-04-20 15:48:00,mobile
537,131,2024-04-22 16:48:00,2024-04-22 17:02:00,desktop
538,132,2024-04-19 20:43:00,2024-04-19 21:09:00,mobile
539,132,2024-04-29 08:42:00,2024-04-29 09:15:00,mobile
540,132,2024-04-07 08:56:00,2024-04-07 09:15:00,desktop
541,132,2024-04-19 14:24:00,2024-04-19 14:47:00,mobile
542,133,2024-02-11 22:25:00,2024-02-11 22:56:00,mobile
543,133,2024-02-21 16:28:00,2024-02-21 16:39:00,desktop
544,134,2024-03-16 14:04:00,2024-03-16 14:18:00,mobile
545,134,2024-03-09 07:25:00,2024-03-09 07:34:00,mobile
546,134,2024-03-17 18:32:00,2024-03-17 18:47:00,mobile
547,134,2024-03-15 08:49:00,2024-03-15 09:14:00,mobile
548,135,2024-03-10 08:26:00,2024-03-10 08:39:00,mobile
549,135,2024-02-25 07:54:00,2024-02-25 08:28:00,mobile
550,135,2024-02-21 20:21:00,2024-02-21 20:47:00,desktop
551,135,2024-02-22 18:34:00,2024-02-22 18:52:00,mobile
552,135,2024-03-09 22:06:00,2024-03-09 22:18:00,mobile
553,135,2024-02-28 11:40:00,2024-02-28 11:54:00,desktop
554,135,2024-03-13 15:14:00,2024-03-13 15:38:00,mobile
555,136,2024-04-10 17:05:00,2024-04-10 17:32:00,mobile
556,136,2024-04-03 09:02:00,2024-04-03 09:24:00,desktop
557,136,2024-04-06 18:04:00,2024-04-06 18:11:00,mobile
558,136,2024-04-16 10:04:00,2024-04-16 10:09:00,mobile
559,137,2024-01-15 22:47:00,2024-01-15 23:15:00,mobile
560,137,2024-01-06 17:54:00,2024-01-06 18:24:00,mobile
561,137,2024-01-05 22:53:00,2024-01-05 23:12:00,mobile
562,138,2024-01-10 07:31:00,2024-01-10 07:54:00,mobile
563,140,2024-04-12 22:24:00,2024-04-12 22:44:00,mobile
564,140,2024-04-01 12:25:00,2024-04-01 12:47:00,mobile
565,140,2024-04-21 11:56:00,2024-04-21 12:01:00,mobile
566,141,2024-02-02 09:11:00,2024-02-02 09:22:00,desktop
567,141,2024-02-06 20:21:00,2024-02-06 20:48:00,desktop
568,141,2024-01-22 11:10:00,2024-01-22 11:19:00,mobile
569,141,2024-01-30 08:23:00,2024-01-30 08:28:00,mobile
570,141,2024-01-27 11:50:00,2024-01-27 12:22:00,mobile
571,141,2024-01-24 13:56:00,2024-01-24 14:02:00,desktop
572,143,2024-01-28 19:20:00,2024-01-28 19:53:00,desktop
573,143,2024-02-06 12:19:00,2024-02-06 12:41:00,mobile
574,144,2024-04-03 15:56:00,2024-04-03 16:19:00,mobile
575,144,2024-04-17 11:33:00,2024-04-17 11:59:00,mobile
576,144,2024-04-12 21:53:00,2024-04-12 22:00:00,mobile
577,144,2024-04-07 21:04:00,2024-04-07 21:32:00,desktop
578,144,2024-03-19 14:23:00,2024-03-19 14:45:00,mobile
579,144,2024-04-03 08:51:00,2024-04-03 09:07:00,mobile
580,146,2024-04-21 22:49:00,2024-04-21 23:06:00,desktop
581,146,2024-04-16 21:35:00,2024-04-16 21:56:00,mobile
582,146,2024-04-20 22:40:00,2024-04-20 22:54:00,desktop
583,146,2024-04-15 08:06:00,2024-04-15 08:14:00,mobile
584,146,2024-04-26 13:15:00,2024-04-26 13:22:00,mobile
585,147,2024-02-27 16:13:00,2024-02-27 16:46:00,mobile
586,147,2024-02-29 11:38:00,2024-02-29 12:06:00,mobile
587,147,2024-03-04 20:45:00,2024-03-04 20:50:00,desktop
588,147,2024-02-28 15:32:00,2024-02-28 16:05:00,desktop
589,147,2024-02-29 17:05:00,2024-02-29 17:12:00,mobile
590,147,2024-02-12 10:24:00,2024-02-12 10:32:00,desktop
591,148,2024-04-15 21:48:00,2024-04-15 22:08:00,mobile
592,148,2024-03-19 16:15:00,2024-03-19 16:27:00,mobile
593,148,2024-03-19 07:20:00,2024-03-19 07:42:00,mobile
594,149,2024-03-15 08:08:00,2024-03-15 08:40:00,mobile
595,149,2024-02-25 09:19:00,2024-02-25 09:29:00,mobile
596,149,2024-03-13 07:36:00,2024-03-13 07:46:00,desktop
597,150,2024-03-29 21:28:00,2024-03-29 21:42:00,mobile
598,150,2024-03-16 14:35:00,2024-03-16 15:05:00,mobile
599,150,2024-03-15 21:53:00,2024-03-15 22:24:00,mobile
600,150,2024-03-22 08:45:00,2024-03-22 09:07:00,desktop
601,150,2024-03-11 18:34:00,2024-03-11 18:46:00,mobile
602,150,2024-03-12 12:18:00,2024-03-12 12:52:00,mobile
603,152,2024-02-03 17:36:00,2024-02-03 17:45:00,desktop
604,152,2024-01-21 17:25:00,2024-01-21 17:41:00,mobile
605,152,2024-01-18 10:03:00,2024-01-18 10:29:00,desktop
606,152,2024-01-26 17:25:00,2024-01-26 17:48:00,mobile
607,152,2024-01-27 08:58:00,2024-01-27 09:10:00,desktop
608,153,2024-02-03 09:52:00,2024-02-03 10:03:00,mobile
609,153,2024-02-19 17:38:00,2024-02-19 18:07:00,desktop
610,153,2024-02-02 21:18:00,2024-02-02 21:38:00,desktop
611,153,2024-02-19 10:43:00,2024-02-19 11:05:00,desktop
612,153,2024-01-27 10:27:00,2024-01-27 10:45:00,mobile
613,153,2024-02-16 09:34:00,2024-02-16 09:43:00,mobile
614,154,2024-02-14 08:05:00,2024-02-14 08:31:00,mobile
615,154,2024-01-26 10:11:00,2024-01-26 10:28:00,mobile
616,154,2024-01-29 13:28:00,2024-01-29 13:49:00,mobile
617,155,2024-02-25 12:50:00,2024-02-25 13:18:00,mobile
618,155,2024-02-29 14:36:00,2024-02-29 15:04:00,mobile
619,156,2024-02-22 17:27:00,2024-02-22 17:39:00,desktop
620,156,2024-02-20 11:33:00,2024-02-20 11:48:00,mobile
621,156,2024-01-31 10:28:00,2024-01-31 10:42:00,mobile
622,156,2024-02-15 20:17:00,2024-02-15 20:49:00,mobile
623,156,2024-02-07 12:44:00,2024-02-07 13:09:00,mobile
624,157,2024-02-19 16:56:00,2024-02-19 17:05:00,desktop
625,157,2024-03-06 14:27:00,2024-03-06 14:38:00,mobile
626,157,2024-03-03 21:13:00,2024-03-03 21:38:00,mobile
627,157,2024-02-08 16:17:00,2024-02-08 16:33:00,mobile
628,158,2024-01-28 18:10:00,2024-01-28 18:22:00,desktop
629,158,2024-01-19 13:06:00,2024-01-19 13:24:00,mobile
630,158,2024-01-31 16:08:00,2024-01-31 16:28:00,mobile
631,158,2024-01-21 22:44:00,2024-01-21 22:58:00,mobile
632,158,2024-01-26 18:24:00,2024-01-26 18:47:00,desktop
633,159,2024-02-04 09:18:00,2024-02-04 09:50:00,mobile
634,159,2024-02-15 20:32:00,2024-02-15 20:52:00,mobile
635,160,2024-03-18 18:28:00,2024-03-18 18:59:00,mobile
636,160,2024-03-19 21:01:00,2024-03-19 21:34:00,mobile
637,160,2024-03-12 18:54:00,2024-03-12 19:06:00,mobile
638,160,2024-04-07 07:46:00,2024-04-07 07:56:00,mobile
639,160,2024-03-18 19:18:00,2024-03-18 19:49:00,mobile
640,160,2024-03-30 07:39:00,2024-03-30 07:48:00,mobile
641,161,2024-03-21 09:49:00,2024-03-21 10:00:00,desktop
642,161,2024-03-20 10:49:00,2024-03-20 11:18:00,mobile
643,162,2024-04-10 14:38:00,2024-04-10 14:53:00,mobile
644,162,2024-04-08 12:07:00,2024-04-08 12:33:00,mobile
645,162,2024-04-22 14:33:00,2024-04-22 14:52:00,desktop
646,163,2024-02-24 07:28:00,2024-02-24 07:45:00,mobile
647,163,2024-02-17 11:09:00,2024-02-17 11:19:00,mobile
648,163,2024-02-21 19:00:00,2024-02-21 19:24:00,mobile
649,163,2024-02-10 14:09:00,2024-02-10 14:22:00,desktop
650,164,2024-03-22 15:10:00,2024-03-22 15:44:00,mobile
651,164,2024-03-12 11:25:00,2024-03-12 11:43:00,desktop
652,165,2024-03-11 18:55:00,2024-03-11 19:02:00,mobile
653,165,2024-03-12 12:42:00,2024-03-12 13:09:00,mobile
654,166,2024-03-13 22:58:00,2024-03-13 23:09:00,mobile
655,166,2024-03-11 13:38:00,2024-03-11 13:52:00,mobile
656,166,2024-03-10 14:08:00,2024-03-10 14:21:00,desktop
657,167,2024-03-19 18:59:00,2024-03-19 19:30:00,mobile
658,167,2024-03-09 21:32:00,2024-03-09 21:56:00,desktop
659,167,2024-03-06 15:22:00,2024-03-06 15:34:00,mobile
660,167,2024-03-15 17:24:00,2024-03-15 17:41:00,desktop
661,167,2024-03-14 21:36:00,2024-03-14 21:56:00,mobile
662,168,2024-03-15 09:46:00,2024-03-15 09:57:00,desktop
663,168,2024-02-28 20:44:00,2024-02-28 20:55:00,mobile
664,169,2024-01-19 07:41:00,2024-01-19 07:57:00,mobile
665,169,2024-02-04 17:47:00,2024-02-04 17:59:00,mobile
666,169,2024-01-15 19:48:00,2024-01-15 20:19:00,desktop
667,170,2024-02-02 11:28:00,2024-02-02 11:41:00,desktop
668,170,2024-02-27 18:59:00,2024-02-27 19:15:00,mobile
669,170,2024-02-11 15:38:00,2024-02-11 15:52:00,desktop
670,170,2024-02-21 13:17:00,2024-02-21 13:36:00,mobile
671,171,2024-02-18 15:04:00,2024-02-18 15:26:00,mobile
672,171,2024-02-21 22:25:00,2024-02-21 22:49:00,desktop
673,171,2024-02-07 16:55:00,2024-02-07 17:24:00,mobile
674,172,2024-02-28 12:45:00,2024-02-28 13:11:00,mobile
675,172,2024-03-10 10:50:00,2024-03-10 11:08:00,mobile
676,172,2024-03-01 08:10:00,2024-03-01 08:36:00,mobile
677,172,2024-03-14 17:53:00,2024-03-14 18:09:00,desktop
678,173,2024-03-26 17:37:00,2024-03-26 18:01:00,mobile
679,173,2024-04-04 22:43:00,2024-04-04 23:17:00,desktop
680,173,2024-04-02 09:19:00,2024-04-02 09:41:00,desktop
681,173,2024-04-19 17:58:00,2024-04-19 18:19:00,desktop
682,173,2024-04-15 22:09:00,2024-04-15 22:24:00,mobile
683,174,2024-02-17 09:17:00,2024-02-17 09:42:00,mobile
684,174,2024-02-17 21:05:00,2024-02-17 21:25:00,mobile
685,174,2024-02-16 10:47:00,2024-02-16 11:02:00,mobile
686,174,2024-02-15 07:11:00,2024-02-15 07:28:00,mobile
687,174,2024-02-12 13:00:00,2024-02-12 13:21:00,desktop
688,174,2024-02-03 10:23:00,2024-02-03 10:50:00,mobile
689,175,2024-03-27 14:10:00,2024-03-27 14:23:00,mobile
690,175,2024-04-01 10:35:00,2024-04-01 11:07:00,desktop
691,175,2024-03-24 09:41:00,2024-03-24 09:50:00,mobile
692,176,2024-03-21 10:10:00,2024-03-21 10:43:00,desktop
693,176,2024-03-30 13:12:00,2024-03-30 13:21:00,desktop
694,176,2024-03-26 18:18:00,2024-03-26 18:29:00,mobile
695,176,2024-03-27 11:01:00,2024-03-27 11:14:00,desktop
696,176,2024-04-07 12:25:00,2024-04-07 12:36:00,desktop
697,176,2024-04-02 12:42:00,2024-04-02 13:15:00,mobile
698,176,2024-03-16 09:03:00,2024-03-16 09:33:00,desktop
699,176,2024-04-08 11:27:00,2024-04-08 12:01:00,mobile
700,177,2024-04-25 17:32:00,2024-04-25 17:37:00,mobile
701,177,2024-04-17 07:51:00,2024-04-17 07:58:00,desktop
702,177,2024-04-11 21:26:00,2024-04-11 21:47:00,mobile
703,178,2024-03-24 12:04:00,2024-03-24 12:12:00,mobile
704,178,2024-03-21 11:12:00,2024-03-21 11:38:00,mobile
705,178,2024-03-26 16:54:00,2024-03-26 17:05:00,mobile
706,178,2024-03-15 14:35:00,2024-03-15 14:56:00,mobile
707,179,2024-01-18 12:45:00,2024-01-18 13:06:00,mobile
708,179,2024-01-01 11:25:00,2024-01-01 11:42:00,desktop
709,179,2024-01-14 14:02:00,2024-01-14 14:21:00,mobile
710,179,2024-01-17 20:34:00,2024-01-17 20:54:00,desktop
711,179,2024-01-12 18:43:00,2024-01-12 19:16:00,desktop
712,179,2024-01-08 07:20:00,2024-01-08 07:49:00,desktop
713,179,2024-01-11 15:56:00,2024-01-11 16:02:00,mobile
714,179,2024-01-11 18:05:00,2024-01-11 18:13:00,desktop
715,180,2024-02-01 08:21:00,2024-02-01 08:34:00,mobile
716,180,2024-02-24 21:25:00,2024-02-24 21:37:00,desktop
717,180,2024-02-11 12:05:00,2024-02-11 12:31:00,desktop
718,180,2024-01-27 18:45:00,2024-01-27 18:53:00,mobile
719,181,2024-03-08 17:35:00,2024-03-08 17:59:00,mobile
720,181,2024-03-14 08:40:00,2024-03-14 09:10:00,mobile
721,182,2024-03-27 21:05:00,2024-03-27 21:12:00,mobile
722,182,2024-03-27 21:44:00,2024-03-27 22:08:00,desktop
723,182,2024-03-22 21:56:00,2024-03-22 22:18:00,mobile
724,182,2024-03-31 08:17:00,2024-03-31 08:41:00,mobile
725,182,2024-03-18 14:19:00,2024-03-18 14:25:00,mobile
726,183,2024-01-07 17:00:00,2024-01-07 17:06:00,mobile
727,184,2024-03-21 12:19:00,2024-03-21 12:41:00,desktop
728,184,2024-04-08 07:23:00,2024-04-08 07:41:00,desktop
729,184,2024-03-20 14:59:00,2024-03-20 15:26:00,desktop
730,184,2024-04-02 19:23:00,2024-04-02 19:49:00,mobile
731,185,2024-04-06 12:38:00,2024-04-06 12:52:00,mobile
732,185,2024-03-22 09:51:00,2024-03-22 10:05:00,desktop
733,185,2024-03-25 18:46:00,2024-03-25 19:00:00,desktop
734,185,2024-03-21 22:25:00,2024-03-21 22:48:00,mobile
735,185,2024-04-09 16:41:00,2024-04-09 16:47:00,mobile
736,186,2024-02-22 15:21:00,2024-02-22 15:27:00,desktop
737,187,2024-01-21 10:08:00,2024-01-21 10:21:00,mobile
738,187,2024-01-26 18:41:00,2024-01-26 18:56:00,mobile
739,187,2024-01-14 09:47:00,2024-01-14 10:21:00,mobile
740,188,2024-03-27 12:07:00,2024-03-27 12:40:00,mobile
741,188,2024-03-03 20:46:00,2024-03-03 21:10:00,mobile
742,188,2024-03-12 15:09:00,2024-03-12 15:37:00,mobile
743,188,2024-03-06 10:12:00,2024-03-06 10:41:00,mobile
744,188,2024-03-30 17:23:00,2024-03-30 17:29:00,mobile
745,189,2024-02-14 13:06:00,2024-02-14 13:34:00,mobile
746,189,2024-03-01 17:40:00,2024-03-01 17:50:00,mobile
747,189,2024-03-07 15:59:00,2024-03-07 16:32:00,mobile
748,189,2024-02-24 18:05:00,2024-02-24 18:14:00,mobile
749,189,2024-02-14 20:28:00,2024-02-14 20:58:00,desktop
750,189,2024-02-09 11:14:00,2024-02-09 11:26:00,mobile
751,189,2024-02-21 11:27:00,2024-02-21 11:35:00,mobile
752,189,2024-02-27 18:15:00,2024-02-27 18:38:00,mobile
753,189,2024-02-15 11:28:00,2024-02-15 11:50:00,mobile
754,189,2024-02-12 08:00:00,2024-02-12 08:11:00,mobile
755,190,2024-02-29 12:19:00,2024-02-29 12:24:00,mobile
756,190,2024-02-24 22:14:00,2024-02-24 22:35:00,mobile
757,190,2024-03-13 22:44:00,2024-03-13 22:59:00,mobile
758,190,2024-02-21 19:13:00,2024-02-21 19:28:00,mobile
759,190,2024-02-22 19:58:00,2024-02-22 20:19:00,desktop
760,190,2024-02-29 14:20:00,2024-02-29 14:37:00,mobile
761,190,2024-02-24 12:29:00,2024-02-24 12:50:00,mobile
762,191,2024-03-09 15:02:00,2024-03-09 15:15:00,desktop
763,191,2024-02-24 16:33:00,2024-02-24 16:48:00,desktop
764,191,2024-03-05 12:49:00,2024-03-05 12:55:00,mobile
765,192,2024-02-10 19:14:00,2024-02-10 19:39:00,mobile
766,192,2024-02-02 20:04:00,2024-02-02 20:26:00,mobile
767,192,2024-01-29 17:10:00,2024-01-29 17:35:00,mobile
768,193,2024-04-16 19:05:00,2024-04-16 19:23:00,desktop
769,193,2024-04-02 22:38:00,2024-04-02 22:59:00,mobile
770,193,2024-04-06 07:05:00,2024-04-06 07:38:00,mobile
771,193,2024-04-17 15:39:00,2024-04-17 15:54:00,mobile
772,193,2024-04-13 14:21:00,2024-04-13 14:50:00,desktop
773,193,2024-04-13 16:40:00,2024-04-13 16:48:00,mobile
774,193,2024-03-31 15:01:00,2024-03-31 15:07:00,mobile
775,194,2024-03-06 17:40:00,2024-03-06 18:00:00,mobile
776,194,2024-03-20 14:57:00,2024-03-20 15:29:00,mobile
777,194,2024-02-28 15:09:00,2024-02-28 15:36:00,mobile
778,194,2024-03-28 16:46:00,2024-03-28 17:01:00,desktop
779,195,2024-02-29 08:19:00,2024-02-29 08:38:00,desktop
780,195,2024-02-17 12:30:00,2024-02-17 13:00:00,mobile
781,195,2024-02-26 22:17:00,2024-02-26 22:51:00,mobile
782,195,2024-02-29 09:07:00,2024-02-29 09:39:00,mobile
783,196,2024-04-26 11:11:00,2024-04-26 11:20:00,mobile
784,196,2024-04-16 09:52:00,2024-04-16 10:11:00,mobile
785,196,2024-04-16 14:03:00,2024-04-16 14:34:00,mobile
786,196,2024-04-02 21:29:00,2024-04-02 21:45:00,desktop
787,196,2024-04-23 11:51:00,2024-04-23 12:15:00,desktop
788,197,2024-02-27 18:57:00,2024-02-27 19:20:00,mobile
789,197,2024-03-08 19:12:00,2024-03-08 19:42:00,mobile
790,197,2024-02-22 16:21:00,2024-02-22 16:38:00,desktop
791,197,2024-02-21 20:47:00,2024-02-21 21:11:00,mobile
792,197,2024-02-21 07:23:00,2024-02-21 07:57:00,mobile
793,197,2024-03-21 17:46:00,2024-03-21 18:06:00,desktop
794,198,2024-03-21 22:13:00,2024-03-21 22:33:00,mobile
795,198,2024-03-18 21:42:00,2024-03-18 22:03:00,mobile
796,198,2024-03-02 20:58:00,2024-03-02 21:14:00,mobile
797,199,2024-03-27 21:06:00,2024-03-27 21:25:00,mobile
798,199,2024-03-11 22:37:00,2024-03-11 22:55:00,mobile
799,199,2024-03-19 18:10:00,2024-03-19 18:43:00,desktop
800,200,2024-03-11 07:07:00,2024-03-11 07:36:00,desktop
801,200,2024-02-22 15:22:00,2024-02-22 15:31:00,mobile
802,200,2024-03-16 14:15:00,2024-03-16 14:41:00,mobile
803,201,2024-01-25 10:17:00,2024-01-25 10:36:00,mobile
804,201,2024-01-14 16:48:00,2024-01-14 16:59:00,mobile
805,201,2024-02-07 15:26:00,2024-02-07 15:41:00,desktop
806,202,2024-02-19 20:19:00,2024-02-19 20:28:00,mobile
807,202,2024-03-04 15:38:00,2024-03-04 16:08:00,mobile
808,202,2024-03-01 17:20:00,2024-03-01 17:40:00,mobile
809,202,2024-03-06 17:50:00,2024-03-06 18:14:00,mobile
810,203,2024-01-13 20:03:00,2024-01-13 20:08:00,mobile
811,203,2024-01-20 22:40:00,2024-01-20 22:54:00,mobile
812,203,2024-01-31 15:44:00,2024-01-31 16:00:00,desktop
813,203,2024-01-31 08:29:00,2024-01-31 08:45:00,mobile
814,203,2024-02-01 10:24:00,2024-02-01 10:40:00,mobile
815,204,2024-01-20 20:24:00,2024-01-20 20:31:00,desktop
816,205,2024-03-20 17:07:00,2024-03-20 17:16:00,mobile
817,206,2024-03-21 16:57:00,2024-03-21 17:26:00,desktop
818,206,2024-04-15 21:43:00,2024-04-15 22:03:00,desktop
819,206,2024-04-13 21:54:00,2024-04-13 22:13:00,mobile
820,206,2024-03-22 08:26:00,2024-03-22 08:40:00,mobile
821,206,2024-04-06 14:27:00,2024-04-06 14:54:00,mobile
